,14,0.113855,3.5501,5.3293,-2.6810,11.9153,12.9413,10.9607
,15,0.125184,3.5626,5.2846,-2.5454,11.5197,12.4723,10.5972
,16,0.137395,3.5733,5.2428,-2.4202,11.1628,12.0598,10.2664
,17,0.149661,3.5811,5.2079,-2.3171,10.8758,11.7358,9.9978
,18,0.161489,3.5864,5.1797,-2.2350,10.6527,11.4891,9.7868
,19,0.172832,3.5902,5.1563,-2.1665,10.4688,11.2881,9.6117
,20,0.184144,3.5934,5.1353,-2.1049,10.3049,11.1103,9.4554
,21,0.195990,3.5965,5.1153,-2.0455,10.1480,10.9402,9.3055
,22,0.208643,3.5995,5.0958,-1.9868,9.9929,10.7724,9.1575
,23,0.222974,3.6025,5.0766,-1.9267,9.8347,10.6015,9.0064
,24,0.240480,3.6059,5.0564,-1.8607,9.6605,10.4135,8.8401
,25,0.271646,3.6111,5.0253,-1.7558,9.3846,10.1158,8.5765
,26,0.300125,3.6152,5.0057,-1.6761,9.1740,9.8883,8.3760
,27,0.309484,3.6165,5.0020,-1.6541,9.1153,9.8246,8.3203
,28,0.315275,3.6172,4.9997,-1.6407,9.0797,9.7860,8.2865
,29,0.319025,3.6178,4.9976,-1.6314,9.0549,9.7590,8.2629
,30,0.321716,3.6182,4.9956,-1.6241,9.0354,9.7379,8.2445
,31,0.324086,3.6186,4.9937,-1.6173,9.0175,9.7184,8.2275
,32,0.326751,3.6190,4.9915,-1.6100,8.9979,9.6973,8.2090
,33,0.330327,3.6195,4.9890,-1.6008,8.9738,9.6711,8.1859
,34,0.335564,3.6201,4.9859,-1.5884,8.9409,9.6357,8.1546
,35,0.343468,3.6210,4.9814,-1.5701,8.8929,9.5842,8.1087
,36,0.355721,3.6225,4.9728,-1.5402,8.8138,9.4991,8.0334
,37,0.371247,3.6250,4.9594,-1.4984,8.7020,9.3775,7.9278
,38,0.383781,3.6276,4.9461,-1.4607,8.6005,9.2658,7.8327
,39,0.393695,3.6298,4.9342,-1.4285,8.5135,9.1697,7.7515
,40,0.403423,3.6321,4.9221,-1.3966,8.4267,9.0736,7.6707
,41,0.417385,3.6357,4.9049,-1.3504,8.3007,8.9336,7.5540
,42,0.434551,3.6407,4.8840,-1.2916,8.1390,8.7520,7.4058
,43,0.450516,3.6462,4.8652,-1.2355,7.9828,8.5745,7.2643
,44,0.460900,3.6501,4.8521,-1.1965,7.8740,8.4500,7.1663
,45,0.470147,3.6540,4.8405,-1.1606,7.7725,8.3335,7.0756
,46,0.478418,3.6578,4.8301,-1.1274,7.6785,8.2251,6.9921
,47,0.486275,3.6617,4.8204,-1.0954,7.5874,8.1199,6.9115
,48,0.494141,3.6656,4.8110,-1.0631,7.4955,8.0138,6.8304
,49,0.502179,3.6698,4.8017,-1.0301,7.4016,7.9053,6.7475
,50,0.510191,3.6743,4.7927,-0.9967,7.3065,7.7958,6.6637
,51,0.518185,3.6789,4.7842,-0.9627,7.2098,7.6846,6.5786
,52,0.522922,3.6818,4.7792,-0.9424,7.1523,7.6186,6.5277
,53,0.527662,3.6846,4.7742,-0.9220,7.0947,7.5528,6.4767
,54,0.532406,3.6876,4.7695,-0.9014,7.0368,7.4868,6.4254
,55,0.537151,3.6906,4.7646,-0.8808,6.9792,7.4213,6.3742
,56,0.541902,3.6936,4.7597,-0.8602,6.9214,7.3558,6.3230
,57,0.546649,3.6965,4.7547,-0.8395,6.8639,7.2907,6.2718
,58,0.551400,3.6995,4.7497,-0.8188,6.8069,7.2261,6.2211
,59,0.556116,3.7025,4.7447,-0.7982,6.7503,7.1620,6.1709
,60,0.560800,3.7054,4.7397,-0.7777,6.6941,7.0984,6.1210
,61,0.565434,3.7084,4.7348,-0.7573,6.6386,7.0359,6.0715
,62,0.570022,3.7113,4.7298,-0.7370,6.5839,6.9746,6.0225
,63,0.574560,3.7143,4.7248,-0.7170,6.5299,6.9144,5.9740
,64,0.579038,3.7171,4.7198,-0.6971,6.4768,6.8551,5.9263
,65,0.583459,3.7199,4.7147,-0.6774,6.4244,6.7969,5.8792
,66,0.587819,3.7227,4.7097,-0.6580,6.3730,6.7396,5.8330
,67,0.592117,3.7254,4.7045,-0.6388,6.3223,6.6831,5.7876
,68,0.596353,3.7281,4.6994,-0.6199,6.2726,6.6276,5.7432
,69,0.600520,3.7307,4.6941,-0.6013,6.2238,6.5730,5.6995
,70,0.604619,3.7332,4.6889,-0.5829,6.1759,6.5198,5.6565
,71,0.608645,3.7357,4.6836,-0.5647,6.1288,6.4677,5.6142
,72,0.612599,3.7383,4.6782,-0.5469,6.0827,6.4167,5.5727
,73,0.616474,3.7406,4.6729,-0.5293,6.0374,6.3666,5.5319
,74,0.620276,3.7430,4.6675,-0.5119,5.9929,6.3175,5.4918
,75,0.624004,3.7452,4.6621,-0.4949,5.9493,6.2694,5.4525
,76,0.627654,3.7474,4.6567,-0.4781,5.9066,6.2223,5.4140
,77,0.631233,3.7496,4.6512,-0.4615,5.8646,6.1762,5.3761
,78,0.634736,3.7517,4.6458,-0.4453,5.8236,6.1311,5.3391
,79,0.638173,3.7537,4.6404,-0.4293,5.7833,6.0868,5.3027
,80,0.641541,3.7557,4.6350,-0.4135,5.7438,6.0435,5.2669
,81,0.644838,3.7577,4.6295,-0.3981,5.7048,6.0009,5.2318
,82,0.649576,3.7605,4.6216,-0.3757,5.6488,5.9396,5.1811
,83,0.654283,3.7633,4.6134,-0.3533,5.5928,5.8784,5.1305
,84,0.658951,3.7660,4.6051,-0.3309,5.5371,5.8175,5.0800
