4017.4334,0.9332,11358.0518
4017.4727,0.9234,11516.5361
4017.5120,0.9276,11392.4855
4017.5513,0.9421,11206.8754
4017.5906,0.9438,11161.1058
4017.6299,0.9486,11131.8634
4017.6693,0.9621,11061.0829
4017.7086,0.9606,11073.8123
4017.7479,0.9686,10926.9529
4017.7872,0.9584,10990.3159
4017.8265,0.9482,11040.1276
4017.8658,0.9563,10986.5258
4017.9051,0.9496,11010.8605
4017.9444,0.9575,10931.3395
4017.9837,0.9623,10911.8366
4018.0231,0.9424,11110.2143
4018.0624,0.9225,11401.6914
4018.1017,0.9138,11459.6332
4018.1410,0.9421,11249.2575
4018.1803,0.9197,11532.3232
4018.2196,0.8957,11787.1391
4018.2589,0.8830,11873.1439
4018.2982,0.9020,11635.1663
4018.3375,0.9433,11122.0336
4018.3768,0.9262,11267.6110
4018.4162,0.9586,11008.6396
4018.4555,0.9465,11067.4324
4018.4948,0.9744,10802.7115
4018.5341,0.9592,10965.5128
4018.5734,0.9774,10811.8163
4018.6127,0.9562,11010.0576
4018.6520,0.9784,10819.9754
4018.6913,0.9701,10866.8988
4018.7306,0.9581,10953.7214
4018.7699,0.9264,11269.4414
4018.8093,0.9083,11425.4516
4018.8486,0.9154,11441.5390
4018.8879,0.9532,11054.7817
4018.9272,0.9585,11004.2682
4018.9665,0.9740,10906.6495
4019.0058,0.9518,11083.0763
4019.0451,0.9307,11351.0650
4019.0844,0.9081,11718.0302
4019.1237,0.9037,11681.4145
4019.1631,0.9312,11309.2689
4019.2024,0.9414,11174.6172
4019.2417,0.9668,10882.4083
4019.2810,0.9603,10969.4573
4019.3203,0.9518,11024.1424
4019.3596,0.9657,10853.0311
4019.3989,0.9413,11034.9130
4019.4382,0.9582,11005.1314
4019.4775,0.9494,11074.8193
4019.5168,0.9832,10778.1255
4019.5562,0.9810,10737.8246
4019.5955,0.9784,10764.4961
4019.6348,0.9746,10726.5787
4019.6741,0.9624,10872.5708
4019.7134,0.9636,10929.3794
4019.7527,0.9605,10926.1509
4019.7920,0.9381,11159.6120
4019.8313,0.9385,11141.2828
4019.8706,0.9286,11221.9912
4019.9100,0.9260,11312.0004
4019.9493,0.9110,11479.8149
4019.9886,0.8687,12018.0011
4020.0279,0.8695,11984.6262
4020.0672,0.9100,11525.9856
4020.1065,0.9136,11413.5387
4020.1458,0.8774,11874.2388
4020.1851,0.8812,11859.0459
4020.2244,0.9052,11610.5643
4020.2637,0.9244,11311.6570
4020.3031,0.9311,11165.1215
4020.3424,0.9414,11001.3992
4020.3817,0.9539,10942.6889
4020.4210,0.9448,11053.4461
4020.4603,0.9441,11124.6228
4020.4996,0.9358,11142.9235
4020.5389,0.9516,11027.9504
4020.5782,0.9607,10953.6602
4020.6175,0.9514,11045.5976
4020.6568,0.9536,11042.5934
4020.6962,0.9547,10968.1004
4020.7355,0.9592,10885.9311
4020.7748,0.9282,11225.5765
4020.8141,0.8852,11728.4753
4020.8534,0.8310,12459.8954
4020.8927,0.8580,12137.8228
4020.9320,0.9074,11537.5855
4020.9713,0.9512,10991.2751
4021.0106,0.9460,11025.3288
4021.0500,0.9709,10724.9090
4021.0893,0.9763,10705.2652
4021.1286,0.9636,10798.0393
4021.1679,0.9550,10879.6858
4021.2072,0.9489,11065.4436
4021.2465,0.9266,11327.5040
4021.2858,0.8629,12065.5449
4021.3251,0.8442,12231.6376
4021.3644,0.8845,11760.1321
4021.4037,0.9337,11197.8533
4021.4431,0.9495,10932.6624
4021.4824,0.9604,10830.1812
4021.5217,0.9627,10779.3050
4021.5610,0.9401,11074.6194
4021.6003,0.9490,11031.5387
4021.6396,0.9173,11307.4905
4021.6789,0.8849,11691.2071
4021.7182,0.8547,12216.7583
4021.7575,0.8110,12751.0093
4021.7968,0.7192,14393.7549
4021.8362,0.6371,16208.4785
4021.8755,0.6569,15667.6148
4021.9148,0.7977,13143.4343
4021.9541,0.9098,11555.4540
4021.9934,0.9607,10947.6023
4022.0327,0.9611,10954.3588
4022.0720,0.9731,10772.6246
4022.1113,0.9760,10670.8230
4022.1506,0.9569,10899.7809
4022.1900,0.9496,10976.8984
4022.2293,0.9549,10972.7251
4022.2686,0.9504,11005.0787
4022.3079,0.9567,10995.4187
4022.3472,0.9794,10780.5859
4022.3865,0.9713,10867.9681
4022.4258,0.9720,10819.4706
4022.4651,0.9792,10653.9492
4022.5044,0.9652,10801.9404
4022.5437,0.9708,10743.8708
4022.5831,0.9713,10747.9476
4022.6224,0.9608,10861.1763
4022.6617,0.9665,10902.1615
4022.7010,0.9413,11114.6828
4022.7403,0.9639,10850.3857
4022.7796,0.9523,10965.4980
4022.8189,0.9650,10800.7574
4022.8582,0.9703,10781.8679
4022.8975,0.9504,10945.4759
4022.9369,0.8962,11557.4970
4022.9762,0.8832,11729.7075
4023.0155,0.9065,11476.0921
4023.0548,0.9322,11212.6142
4023.0941,0.9654,10846.8379
4023.1334,0.9594,10865.6312
4023.1727,0.9491,10982.9163
4023.2120,0.9309,11109.5876
4023.2513,0.9377,11075.2009
4023.2906,0.9467,10970.8759
4023.3300,0.9422,10941.9671
4023.3693,0.9536,10917.9547
4023.4086,0.9682,10796.6040
4023.4479,0.9689,10816.0401
4023.4872,1.0364,10124.9050
4023.5265,1.0087,10388.8485
4023.5658,0.9800,10711.7658
4023.6051,0.9862,10577.7546
4023.6444,0.9785,10735.3350
4023.6837,0.9837,10729.7931
4023.7231,0.9734,10779.2778
4023.7624,0.9743,10747.6836
4023.8017,0.9875,10651.1624
4023.8410,0.9923,10590.5839
4023.8803,0.9767,10666.2853
4023.9196,0.9765,10697.4937
4023.9589,0.9864,10559.8968
