4053.0553,0.9751,1.0680
4053.0951,0.9743,1.0680
4053.1348,0.9699,1.0680
4053.1746,0.9527,1.0680
4053.2144,0.9153,1.0680
4053.2541,0.8794,1.0680
4053.2604,0.8769,1.0680
4053.3002,0.8920,1.0680
4053.3400,0.9353,1.0680
4053.3798,0.9598,1.0680
4053.4195,0.9535,1.0680
4053.4593,0.9301,1.0680
4053.4991,0.9210,1.0680
4053.5388,0.9405,1.0680
4053.5786,0.9631,1.0680
4053.6184,0.9721,1.0680
4053.6581,0.9728,1.0680
4053.6979,0.9637,1.0680
4053.7377,0.9288,1.0680
4053.7774,0.8714,1.0680
4053.8172,0.8498,1.0680
4053.8570,0.8931,1.0680
4053.8967,0.9454,1.0680
4053.9365,0.9685,1.0680
4053.9763,0.9724,1.0680
4054.0160,0.9697,1.0680
4054.0558,0.9663,1.0680
4054.0956,0.9667,1.0680
4054.1353,0.9698,1.0680
4054.1751,0.9722,1.0680
4054.2149,0.9737,1.0680
4054.2546,0.9747,1.0680
4054.2944,0.9750,1.0680
4054.3342,0.9750,1.0680
4054.3739,0.9749,1.0680
4054.4137,0.9746,1.0680
4054.4535,0.9730,1.0680
4054.4932,0.9682,1.0680
4054.5330,0.9603,1.0680
4054.5728,0.9556,1.0680
4054.6125,0.9589,1.0680
4054.6523,0.9651,1.0680
4054.6921,0.9656,1.0680
4054.7318,0.9544,1.0680
4054.7716,0.9296,1.0680
4054.8114,0.8967,1.0680
4054.8511,0.8738,1.0680
4054.8909,0.8767,1.0680
4054.9307,0.8756,1.0680
4054.9705,0.8480,1.0680
4055.0102,0.8404,1.0680
4055.0500,0.8774,1.0680
4055.0898,0.9147,1.0680
4055.1295,0.9288,1.0680
4055.1693,0.9410,1.0680
4055.2091,0.9573,1.0680
4055.2488,0.9681,1.0680
4055.2886,0.9721,1.0680
4055.3284,0.9705,1.0680
4055.3681,0.9568,1.0680
4055.4079,0.9071,1.0680
4055.4477,0.7858,1.0680
4055.4874,0.6065,1.0680
4055.5272,0.5009,1.0680
4055.5670,0.5903,1.0680
4055.6067,0.7831,1.0680
4055.6465,0.9128,1.0680
4055.6863,0.9518,1.0680
4055.7260,0.9580,1.0680
4055.7658,0.9631,1.0680
4055.8056,0.9670,1.0680
4055.8453,0.9665,1.0680
4055.8851,0.9627,1.0680
4055.9249,0.9594,1.0680
4055.9646,0.9616,1.0680
4056.0044,0.9680,1.0680
4056.0442,0.9721,1.0680
4056.0839,0.9701,1.0680
4056.1237,0.9612,1.0680
4056.1635,0.9522,1.0680
4056.2032,0.9548,1.0680
4056.2430,0.9652,1.0680
4056.2828,0.9719,1.0680
4056.3225,0.9737,1.0680
4056.3623,0.9740,1.0680
4056.4021,0.9724,1.0680
4056.4419,0.9625,1.0680
4056.4816,0.9362,1.0680
4056.5214,0.8991,1.0680
4056.5612,0.8690,1.0680
4056.6009,0.8616,1.0680
4056.6407,0.8877,1.0680
4056.6805,0.9280,1.0680
4056.7202,0.9497,1.0680
4056.7600,0.9500,1.0680
4056.7998,0.9472,1.0680
4056.8395,0.9517,1.0680
4056.8793,0.9606,1.0680
4056.9191,0.9682,1.0680
