4018.8093,0.9078,1.0587
4018.8486,0.9246,1.0587
4018.8879,0.9539,1.0587
4018.9272,0.9682,1.0587
4018.9665,0.9653,1.0587
4019.0058,0.9498,1.0587
4019.0451,0.9200,1.0587
4019.0844,0.8824,1.0587
4019.1237,0.8716,1.0587
4019.1631,0.9064,1.0587
4019.2024,0.9503,1.0587
4019.2417,0.9723,1.0587
4019.2810,0.9778,1.0587
4019.3203,0.9785,1.0587
4019.3596,0.9767,1.0587
4019.3989,0.9703,1.0587
4019.4382,0.9623,1.0587
4019.4775,0.9616,1.0587
4019.5168,0.9692,1.0587
4019.5562,0.9765,1.0587
4019.5955,0.9794,1.0587
4019.6348,0.9799,1.0587
4019.6741,0.9787,1.0587
4019.7134,0.9737,1.0587
4019.7527,0.9626,1.0587
4019.7920,0.9520,1.0587
4019.8313,0.9516,1.0587
4019.8706,0.9581,1.0587
4019.9100,0.9613,1.0587
4019.9493,0.9586,1.0587
4019.9886,0.9548,1.0587
4020.0279,0.9556,1.0587
4020.0672,0.9625,1.0587
4020.1065,0.9700,1.0587
4020.1458,0.9725,1.0587
4020.1851,0.9696,1.0587
4020.2244,0.9649,1.0587
4020.2637,0.9638,1.0587
4020.3031,0.9673,1.0587
4020.3424,0.9695,1.0587
4020.3817,0.9659,1.0587
4020.4210,0.9579,1.0587
4020.4603,0.9532,1.0587
4020.4996,0.9590,1.0587
4020.5389,0.9700,1.0587
4020.5782,0.9758,1.0587
4020.6175,0.9733,1.0587
4020.6568,0.9650,1.0587
4020.6962,0.9581,1.0587
4020.7355,0.9506,1.0587
4020.7748,0.9187,1.0587
4020.8141,0.8571,1.0587
4020.8534,0.8226,1.0587
4020.8927,0.8593,1.0587
4020.9320,0.9239,1.0587
4020.9713,0.9639,1.0587
4021.0106,0.9771,1.0587
4021.0500,0.9798,1.0587
4021.0893,0.9801,1.0587
4021.1286,0.9798,1.0587
4021.1679,0.9775,1.0587
4021.2072,0.9634,1.0587
4021.2465,0.9178,1.0587
4021.2858,0.8472,1.0587
4021.3251,0.8180,1.0587
4021.3644,0.8668,1.0587
4021.4037,0.9346,1.0587
4021.4431,0.9694,1.0587
4021.4824,0.9778,1.0587
4021.5217,0.9768,1.0587
4021.5610,0.9716,1.0587
4021.6003,0.9591,1.0587
4021.6396,0.9247,1.0587
4021.6789,0.8627,1.0587
4021.7182,0.8139,1.0587
4021.7575,0.7927,1.0587
4021.7968,0.7269,1.0587
4021.8362,0.6300,1.0587
4021.8755,0.6430,1.0587
4021.9148,0.7791,1.0587
4021.9541,0.9044,1.0587
4021.9934,0.9571,1.0587
4022.0327,0.9700,1.0587
4022.0720,0.9738,1.0587
4022.1113,0.9743,1.0587
4022.1506,0.9693,1.0587
4022.1900,0.9575,1.0587
4022.2293,0.9435,1.0587
4022.2686,0.9355,1.0587
4022.3079,0.9394,1.0587
4022.3472,0.9531,1.0587
4022.3865,0.9668,1.0587
4022.4258,0.9740,1.0587
4022.4651,0.9771,1.0587
4022.5044,0.9789,1.0587
4022.5437,0.9798,1.0587
4022.5831,0.9798,1.0587
4022.6224,0.9790,1.0587
4022.6617,0.9774,1.0587
4022.7010,0.9764,1.0587
4022.7403,0.9770,1.0587
4022.7796,0.9779,1.0587
4022.8189,0.9760,1.0587
4022.8582,0.9660,1.0587
4022.8975,0.9369,1.0587
4022.9369,0.8819,1.0587
4022.9762,0.8366,1.0587
4023.0155,0.8548,1.0587
4023.0548,0.9160,1.0587
4023.0941,0.9582,1.0587
4023.1334,0.9642,1.0587
4023.1727,0.9514,1.0587
4023.2120,0.9436,1.0587
4023.2513,0.9514,1.0587
4023.2906,0.9596,1.0587
4023.3300,0.9565,1.0587
4023.3693,0.9536,1.0587
4023.4086,0.9613,1.0587
4023.4479,0.9719,1.0587
4023.4872,0.9770,1.0587
4023.5265,0.9776,1.0587
4023.5658,0.9763,1.0587
4023.6051,0.9738,1.0587
4023.6444,0.9711,1.0587
4023.6837,0.9711,1.0587
4023.7231,0.9746,1.0587
4023.7624,0.9781,1.0587
4023.8017,0.9796,1.0587
4023.8410,0.9798,1.0587
4023.8803,0.9785,1.0587
4023.9196,0.9753,1.0587
4023.9589,0.9716,1.0587
